Row_Number,Cell_ID,MERFISH_cell_type_annotation.y
3168,2787445900400100155,oligodendrocyte_progenitor_2
3169,2787889600276100038,DH_ex_Sox5/Tac1
3170,2707737900108100034,oligodendrocyte_progenitor_2
3171,2787445900265100291,oligodendrocyte_progenitor_2
3172,2787445900586100022,oligodendrocyte_progenitor_2
3173,2656144900582100222,astrocyte_1
3174,2946331700000014828,astrocyte_1
3175,2787445900263100206,oligodendrocyte_progenitor_2
3176,2656143800053100154,M_in_Tfap2b
3177,2946331700000005026,MV_in_Esrrb
3178,2796212800386100231,oligodendrocyte_progenitor_2
3179,2656144900194200120,astrocyte_1
3180,2795584800708100152,MV_ex_Shox2
3181,2787445900657100212,alpha_motoneuron
3182,2707737900061100135,oligodendrocyte_progenitor_2
3183,2707604700063100164,DH_ex_Nmu/Tac2
3184,2707604800082100241,oligodendrocyte_progenitor_2
3185,2795584800225100164,DH_ex_Nmu/Tac2
3186,2707604700012100098,oligodendrocyte_progenitor_2
3187,2656144900235100263,DH_ex_Reln/Nmur2
3188,2796212800625100047,oligodendrocyte_progenitor_2
3189,2787445900167100041,oligodendrocyte_progenitor_2
3190,2796212800627100195,DH_ex_Sox5
3191,2787889600129100176,oligodendrocyte_progenitor_2
3192,2787889600059100066,oligodendrocyte_progenitor_2
3193,2787889600514100180,oligodendrocyte_progenitor_2
3194,2787445900586100031,oligodendrocyte_progenitor_2
3195,2795584800371100111,oligodendrocyte_progenitor_2
3196,2787445900897100066,oligodendrocyte_progenitor_2
3197,2796212800747100190,oligodendrocyte_progenitor_2
3198,2795903600412100098,DH_in_Cdh3
3199,2707604000041100058,MV_in_Gm26673
3200,2795103300233100184,DH_ex_Reln
3201,2787445900598100282,oligodendrocyte_progenitor_2
3202,2795903600266100110,oligodendrocyte_progenitor_2
3203,2656144900370100123,astrocyte_1
3204,2787889600409100112,DH_in_Cdh3
3205,2707604800058100113,alpha_motoneuron
3206,2795584800138100049,M_in_Tfap2b
3207,2656144900140100149,astrocyte_1
3208,2945606900000000829,oligodendrocyte_progenitor_2
3209,2787889600479100081,oligodendrocyte_progenitor_2
3210,2795584800380100073,oligodendrocyte_progenitor_2
3211,2795903600669100244,oligodendrocyte_progenitor_2
3212,2796212800273100051,astrocyte_1
3213,2787889600442200111,oligodendrocyte_progenitor_2
3214,2946331700000018556,oligodendrocyte_progenitor_2
3215,2656144900641200236,astrocyte_1
3216,2795584800449100186,DH_ex_Reln/Nmur2
3217,2656144900557100170,MV_in_Gabra1
3218,2656144900325100282,VH_in_Chat
3219,2787445900501100089,oligodendrocyte_progenitor_2
3220,2945606900000011754,oligodendrocyte_progenitor_2
3221,2795103300109100244,oligodendrocyte_progenitor_2
3222,2726562700098100166,oligodendrocyte_precursor_cell
3223,2707737900102200025,oligodendrocyte_progenitor_2
3224,2787445900193100096,oligodendrocyte_progenitor_2
3225,2656144900422100095,astrocyte_1
3226,2787445900861100070,oligodendrocyte_progenitor_2
3227,2796212800452100019,oligodendrocyte_progenitor_2
3228,2656143800153100291,DH_ex_Nmu/Tac2
3229,2707604700270100094,oligodendrocyte_progenitor_2
3230,2795584800450100122,oligodendrocyte_progenitor_2
3231,2795903600644100267,DH_ex_Grpr
3232,2787889600384100072,oligodendrocyte_progenitor_2
3233,2946331700000008175,oligodendrocyte_progenitor_2
3234,2796212800142100226,DH_ex_Nmu/Tac2
3235,2656144900503100030,DM_ex_Zfhx3
3236,2707737900062100196,DM_ex_Zfhx3
3237,2795584800424100132,oligodendrocyte_progenitor_2
3238,2796212800406200039,astrocyte_1
3239,2796212800362100058,oligodendrocyte_progenitor_2
3240,2787889600580100085,oligodendrocyte_progenitor_2
3241,2787445900545100259,DH_ex_Nmu/Tac2
3242,2787445900285100040,DH_ex_Grpr
3243,2795903600614100247,alpha_motoneuron
3244,2796212800429200130,oligodendrocyte_progenitor_2
3245,2707604700248100130,MV_in_Gabra1
3246,2707737900072100128,astrocyte_2
3247,2795903600084100157,oligodendrocyte_progenitor_2
3248,2707604800036100068,oligodendrocyte_progenitor_2
3249,2787445900401100094,oligodendrocyte_progenitor_2
3250,2795584800169100066,MV_in_Sema5b
3251,2787445900661100032,oligodendrocyte_progenitor_2
3252,2946331700000015237,M_ex_Vsx2
3253,2795584800089100191,MV_in_Sema5b
3254,2656144900584100094,astrocyte_1
3255,2787889600520100019,oligodendrocyte_progenitor_2
3256,2946331700000002977,oligodendrocyte_progenitor_2
3257,2945606900000028658,MV_in_Gm26673
3258,2787445900169200195,oligodendrocyte_progenitor_2
3259,2656144900084100127,DH_ex_Sox5
3260,2707737900113100021,oligodendrocyte_progenitor_2
3261,2796212800342100106,astrocyte_1
3262,2787445900288100080,DH_ex_Nmu/Tac2
3263,2945606900000017085,oligodendrocyte_progenitor_2
3264,2795903600516100106,oligodendrocyte_progenitor_2
3265,2795584800169100095,oligodendrocyte_progenitor_2
3266,2795584800398100165,oligodendrocyte_progenitor_2
3267,2707604700201100128,oligodendrocyte_progenitor_2
3268,2787889600277100211,DH_ex_Sox5/Tac1
3269,2726544600134100267,DH_in_Npy
3270,2796212800487100146,MV_ex_Shox2
3271,2795584800139100187,oligodendrocyte_progenitor_2
3272,2656144900396100012,astrocyte_1
3273,2945606900000008285,oligodendrocyte_progenitor_2
3274,2795103300197100247,M_in_Tfap2b
3275,2787889600410100211,DH_ex_Nmu/Tac2
3276,2656144900139100210,astrocyte_1
3277,2707604000138100207,MV_ex_Syt2
3278,2795103300144100048,oligodendrocyte_progenitor_2
3279,2787445900756100130,oligodendrocyte_progenitor_2
3280,2707604000057100280,oligodendrocyte_progenitor_2
3281,2795584800450100085,DH_ex_Prkcg/Rxfp1
3282,2787889600165100109,oligodendrocyte_progenitor_2
3283,2796212800714100160,oligodendrocyte_progenitor_2
3284,2656144300102100121,oligodendrocyte_progenitor_2
3285,2787445900546100122,DH_in_Rorb
3286,2707737900144100193,oligodendrocyte_progenitor_2
3287,2787445900426100066,oligodendrocyte_progenitor_2
3288,2707737900007100209,DH_in_Cdh3
3289,2787445900264100162,DH_ex_Sox5/Tac1
3290,2707737900033100094,oligodendrocyte_progenitor_2
3291,2945606900000003315,oligodendrocyte_progenitor_2
3292,2787889600060100135,oligodendrocyte_progenitor_2
3293,2787445900254100149,oligodendrocyte_2
3294,2656144900515100046,MV_in_Gm26673
3295,2656144900324100087,visceral_motoneuron
3296,2795103300331100101,MV_in_Gm26673
3297,2707604700036100237,oligodendrocyte_progenitor_2
3298,2795903600355100221,DH_ex_Sox5
3299,2795903600346100184,oligodendrocyte_progenitor_2
3300,2656144900557100176,astrocyte_1
3301,2707604700092100221,DH_in_Cdh3
3302,2795903600031100115,oligodendrocyte_progenitor_2
3303,2795103300379100093,DH_in_Npy2r
3304,2707604800040100073,oligodendrocyte_progenitor_2
3305,2795903600401100069,DH_ex_Sox5
3306,2795584800602100066,oligodendrocyte_progenitor_2
3307,2787445900687100034,oligodendrocyte_progenitor_2
3308,2795903600301100290,oligodendrocyte_progenitor_2
3309,2795584800173100213,DH_in_Cdh3
3310,2795103300445100105,oligodendrocyte_progenitor_2
3311,2726562700202100408,oligodendrocyte_1
3312,2707604700364100170,oligodendrocyte_progenitor_2
3313,2795103300160100112,oligodendrocyte_progenitor_2
3314,2656144900210100144,astrocyte_1
3315,2787445900267100147,oligodendrocyte_progenitor_2
3316,2726543700401100085,MV_in_Gm26673
3317,2787445900325100234,oligodendrocyte_2
3318,2946331700000004230,DH_in_Cdh3
3319,2707604700295100037,oligodendrocyte_progenitor_2
3320,2795103300411100061,oligodendrocyte_progenitor_2
3321,2707604800036100067,oligodendrocyte_progenitor_2
3322,2787445900224100139,MV_in_Gabra1
3323,2796212800242100063,DH_ex_Nmu/Tac2
3324,2656144300146100120,DH_ex_Tac2
3325,2796212801012100143,oligodendrocyte_progenitor_2
3326,2795584800165100086,MV_in_Sema5b
3327,2945606900000008776,oligodendrocyte_progenitor_2
3328,2787445900395100044,alpha_motoneuron
3329,2796212800954200056,oligodendrocyte_progenitor_2
3330,2707604000070100108,oligodendrocyte_progenitor_2
3331,2656143800391100097,oligodendrocyte_progenitor_2
3332,2796212800887100159,oligodendrocyte_progenitor_2
3333,2726544600056100012,alpha_motoneuron
3334,2726543700401100019,alpha_motoneuron
3335,2787889600316100223,oligodendrocyte_progenitor_2
3336,2656143800127100139,DH_in_Pdyn
3337,2796212800944200009,oligodendrocyte_progenitor_2
3338,2726544200038100146,MV_in_Esrrb
3339,2656144900539100070,astrocyte_1
3340,2656144900370100148,astrocyte_1
3341,2656144900211100123,MV_ex_Syt2
3342,2795584800226100051,DH_in_Npy
3343,2946331700000008653,MV_in_Esrrb
3344,2787889600389100026,oligodendrocyte_progenitor_2
3345,2945606900000017058,oligodendrocyte_progenitor_2
3346,2796212800667100170,DH_ex_Nmu/Tac2
3347,2787445900298100061,MV_in_Gabra1
3348,2795903600515100021,oligodendrocyte_progenitor_2
3349,2796212800944100117,MV_ex_Syt2
3350,2946331700000020264,astrocyte_1
3351,2795903600169100077,MV_in_Gabra1
3352,2796212800141100044,astrocyte_1
3353,2787889600481100250,alpha_motoneuron
3354,2787445900395100058,alpha_motoneuron
3355,2787889600023100067,DH_ex_Reln/Nmur2
3356,2796212800760100230,DH_ex_Cpne4
3357,2796212800945100203,MV_in_Gabra1
3358,2946331700000012260,astrocyte_1
3359,2787445900716100099,oligodendrocyte_progenitor_2
3360,2726562800178100093,oligodendrocyte_progenitor_2
3361,2787889600091100019,oligodendrocyte_progenitor_2
3362,2796212800365100135,DH_ex_Gpr83
3363,2707604000123100102,MV_in_Gm26673
3364,2656144300188100108,oligodendrocyte_progenitor_2
3365,2707604700343100260,oligodendrocyte_progenitor_2
3366,2707604800382100049,oligodendrocyte_progenitor_2
3367,2787445900726100058,DH_ex_Gpr83
3368,2656144900564100009,astrocyte_1
3369,2787445900200100107,oligodendrocyte_progenitor_2
3370,2787889600312100235,oligodendrocyte_progenitor_2
3371,2787445900288100199,oligodendrocyte_progenitor_2
3372,2787889600444100129,oligodendrocyte_progenitor_2
3373,2795903600143100084,DH_ex_Reln/Nmur2
3374,2795584800386100149,oligodendrocyte_progenitor_2
3375,2707604700248100085,oligodendrocyte_progenitor_2
3376,2795584800450100114,DH_ex_Sox5/Tac1
3377,2787445900090100212,DH_in_Cdh3
3378,2787445900249100091,oligodendrocyte_progenitor_2
3379,2796212800329100061,DH_ex_Reln/Nmur2
3380,2795584800103100101,alpha_motoneuron
3381,2707604700199100059,oligodendrocyte_progenitor_2
3382,2787445900698100087,oligodendrocyte_progenitor_2
3383,2787889600479100079,MV_in_Sema5b
3384,2707604700092100060,oligodendrocyte_progenitor_2
3385,2796212800398100212,oligodendrocyte_progenitor_2
3386,2787889600424100025,oligodendrocyte_progenitor_2
3387,2795103300098100068,oligodendrocyte_progenitor_2
3388,2787445900545100103,oligodendrocyte_2
3389,2707604000070100266,MV_ex_Syt2
3390,2656144900138100129,M_in_Tfap2b
3391,2707604700343100049,M_in_Tfap2b
3392,2787445900322100045,oligodendrocyte_progenitor_2
3393,2795584800171100054,oligodendrocyte_progenitor_2
3394,2707604800381100098,DH_ex_Grpr
3395,2656144900561100215,MV_in_Sema5b
3396,2795584800638100227,M_ex_Vsx2
3397,2707737900073100026,oligodendrocyte_progenitor_2
3398,2796212800918100085,oligodendrocyte_progenitor_2
3399,2796212800911100084,alpha_motoneuron
3400,2787445900249100087,oligodendrocyte_progenitor_2
3401,2707737900076100074,oligodendrocyte_progenitor_2
3402,2796212800979100165,oligodendrocyte_progenitor_2
3403,2795903600437100039,DM_ex_Zfhx3
3404,2656143800030100113,oligodendrocyte_progenitor_2
3405,2787445900362100155,oligodendrocyte_progenitor_2
3406,2795903600590100324,DH_in_Npy2r
3407,2795584800136100190,oligodendrocyte_progenitor_2
3408,2707604700272100273,oligodendrocyte_progenitor_2
3409,2707604000057100051,oligodendrocyte_progenitor_2
3410,2787445900225200121,oligodendrocyte_progenitor_2
3411,2795103300120100096,oligodendrocyte_progenitor_2
3412,2707604700342100276,oligodendrocyte_progenitor_2
3413,2787445900352100128,DH_ex_Nmu/Tac2
3414,2796212800355100168,oligodendrocyte_progenitor_2
3415,2795584800139100099,oligodendrocyte_progenitor_2
3416,2787445900402100104,oligodendrocyte_progenitor_2
3417,2707737900089100184,DH_ex_Nmu/Tac2
3418,2707604700249100275,oligodendrocyte_progenitor_2
3419,2946331700000015789,astrocyte_1
3420,2707604800339100061,oligodendrocyte_progenitor_2
3421,2787445900551100033,oligodendrocyte_progenitor_2
3422,2795103300400100190,DH_ex_Reln/Nmur2
3423,2656144900193200027,astrocyte_1
3424,2707604000043100041,oligodendrocyte_progenitor_2
3425,2946331700000003237,M_in_Tfap2b
3426,2795903600355100209,DH_ex_Reln/Npff
3427,2945606900000008103,oligodendrocyte_progenitor_2
3428,2787445900387100067,oligodendrocyte_progenitor_2
3429,2795584800420100157,oligodendrocyte_progenitor_2
3430,2787445900699100027,oligodendrocyte_progenitor_2
3431,2656144900507100042,astrocyte_1
3432,2787445900583100228,oligodendrocyte_progenitor_2
3433,2787445900660100195,oligodendrocyte_progenitor_2
3434,2787889600326100129,DH_ex_Sox5/Tac1
3435,2707604000110100199,oligodendrocyte_progenitor_2
3436,2945606900000002072,oligodendrocyte_progenitor_2
3437,2787445900797100068,alpha_motoneuron
3438,2795903600517100039,oligodendrocyte_progenitor_2
3439,2795103300198100139,oligodendrocyte_progenitor_2
3440,2656144900420100104,DH_ex_Gpr83
3441,2656144900191100136,astrocyte_1
3442,2787889600350100192,oligodendrocyte_progenitor_2
3443,2787445900207100053,oligodendrocyte_progenitor_2
3444,2656144900531100089,astrocyte_1
3445,2787445900363100156,oligodendrocyte_progenitor_2
3446,2796212800954100106,DH_in_Cdh3
3447,2787889600548100037,oligodendrocyte_progenitor_2
3448,2707604800444100206,DH_in_Cdh3
3449,2795584800238100078,oligodendrocyte_progenitor_2
3450,2787445900232100039,oligodendrocyte_progenitor_2
3451,2726562700117100251,oligodendrocyte_1
3452,2656143800216100281,oligodendrocyte_progenitor_2
3453,2796212800386100204,oligodendrocyte_progenitor_2
3454,2795103300154100226,oligodendrocyte_progenitor_2
3455,2656143800078100016,MV_in_Gabra1
3456,2787445900463100070,oligodendrocyte_progenitor_2
3457,2707604700249100125,M_ex_Neurod2
3458,2787445900361100156,MV_in_Gabra1
3459,2796212800887100255,oligodendrocyte_progenitor_2
3460,2946331700000018654,DM_ex_Zfhx3
3461,2707737900133100092,astrocyte_2
3462,2946331700000000099,oligodendrocyte_progenitor_2
3463,2707737900147100265,DH_in_Cdh3
3464,2787445900264100080,oligodendrocyte_progenitor_2
3465,2796212800109100028,MV_in_Gm26673
3466,2787889600413200146,oligodendrocyte_progenitor_2
3467,2946331700000017621,astrocyte_1
3468,2796212800879100271,oligodendrocyte_progenitor_2
3469,2707737900113100122,oligodendrocyte_progenitor_2
3470,2787445900207100076,oligodendrocyte_progenitor_2
3471,2795903600293100043,oligodendrocyte_progenitor_2
3472,2787445900330100031,DH_in_Cdh3
3473,2796212801012100241,DH_ex_Reln/Nmur2
3474,2796212800715100024,oligodendrocyte_progenitor_2
3475,2795903600348100258,DH_in_Pdyn
3476,2795584800136100046,oligodendrocyte_progenitor_2
3477,2787445900895100097,oligodendrocyte_progenitor_2
3478,2796212800398100220,oligodendrocyte_progenitor_2
3479,2656144900557100097,cholinergic_interneuron
3480,2795903600139100161,oligodendrocyte_progenitor_2
3481,2656144900351100250,astrocyte_1
3482,2787445900298100141,oligodendrocyte_progenitor_2
3483,2945606900000006399,DH_ex_Nmu/Tac2
3484,2796212800110100227,DH_in_Npy
3485,2707604000056100228,M_ex_Neurod2
3486,2707604700341100134,MV_in_Gm26673
3487,2787889600024100133,oligodendrocyte_progenitor_2
3488,2787445900364100096,MV_in_Gm26673
3489,2787889600389100113,oligodendrocyte_progenitor_2
3490,2656144900166100050,MV_in_Gm26673
3491,2795103300189100053,DH_ex_Reln/Nmur2
3492,2707604800240100133,oligodendrocyte_progenitor_2
3493,2787445900360100030,M_ex_Vsx2
3494,2796212800693100145,oligodendrocyte_progenitor_2
3495,2795903600300100015,oligodendrocyte_progenitor_2
3496,2945606900000010265,oligodendrocyte_progenitor_2
3497,2795903600059100172,M_in_Tfap2b
3498,2795584800203100169,oligodendrocyte_progenitor_2
3499,2787889600386100047,MV_in_Gm26673
3500,2656144900315100105,DH_in_Npy2r
3501,2946331700000022168,oligodendrocyte_progenitor_2
3502,2656144900315100097,astrocyte_1
3503,2787445900266100075,oligodendrocyte_progenitor_2
3504,2787445900753100135,oligodendrocyte_progenitor_2
3505,2787889600279100127,DH_in_Cdh3
3506,2656143800392200020,oligodendrocyte_progenitor_2
3507,2787445900464100013,oligodendrocyte_progenitor_2
3508,2795903600328100221,DH_ex_Nmu/Tac2
3509,2787445900169100146,M_in_Tfap2b
3510,2787889600230100072,DH_ex_Gpr83
3511,2787445900400100120,MV_in_Gm26673
3512,2796212801012100065,oligodendrocyte_progenitor_2
3513,2726544200035100285,DM_ex_Zfhx3
3514,2787445900620100245,oligodendrocyte_progenitor_2
3515,2707737900144100053,oligodendrocyte_progenitor_2
3516,2656144900237100038,astrocyte_1
3517,2707737900087100252,oligodendrocyte_progenitor_2
3518,2787445900359100160,oligodendrocyte_progenitor_2
3519,2787445900328100169,oligodendrocyte_progenitor_2
3520,2707604800241100072,oligodendrocyte_progenitor_2
3521,2795584800139100101,oligodendrocyte_progenitor_2
3522,2795103300179100145,M_in_Tfap2b
3523,2707604700062100241,oligodendrocyte_progenitor_2
3524,2795903600032100277,DH_in_Npy2r
3525,2726542200063100066,oligodendrocyte_progenitor_2
3526,2787445900207100111,oligodendrocyte_progenitor_2
3527,2796212800789100204,oligodendrocyte_1
3528,2656144300148100064,MV_in_Esrrb
3529,2707604800364100112,oligodendrocyte_progenitor_2
3530,2726543700433100056,oligodendrocyte_progenitor_2
3531,2656144900479100067,alpha_motoneuron
3532,2946331700000001850,oligodendrocyte_progenitor_2
3533,2787445900696100123,oligodendrocyte_progenitor_2
3534,2795903600268100280,oligodendrocyte_progenitor_2
3535,2656144900477100089,astrocyte_1
3536,2787889600268100074,oligodendrocyte_progenitor_2
3537,2656144900377100035,astrocyte_1
3538,2795584800189100082,MV_in_Gm26673
3539,2656143800392100245,M_in_Tfap2b
3540,2787445900127100157,oligodendrocyte_progenitor_2
3541,2787889600094200139,oligodendrocyte_progenitor_2
3542,2656144900349100047,DH_in_Npy
3543,2707604800081100185,oligodendrocyte_progenitor_2
3544,2787889600384100018,oligodendrocyte_progenitor_2
3545,2945606900000009975,oligodendrocyte_progenitor_2
3546,2795903600438100231,oligodendrocyte_progenitor_2
3547,2796212800760100162,DH_in_Npy2r
3548,2707737900099100225,oligodendrocyte_progenitor_2
3549,2795903600669100127,oligodendrocyte_progenitor_2
3550,2787445900262100020,MV_ex_Syt2
3551,2795903600031100131,MV_in_Gm26673
3552,2787445900788100010,MV_in_Gm26673
3553,2707604700069100160,oligodendrocyte_progenitor_2
3554,2795584800224100184,DH_ex_Prkcg/Rxfp1
3555,2707604700198200065,oligodendrocyte_progenitor_2
3556,2787445900245100093,oligodendrocyte_progenitor_2
3557,2787445900339100052,oligodendrocyte_progenitor_2
3558,2796212800846100041,oligodendrocyte_progenitor_2
3559,2787445900795100011,oligodendrocyte_progenitor_2
3560,2707604700035100148,oligodendrocyte_progenitor_2
3561,2796212800593100265,oligodendrocyte_progenitor_2
3562,2707604000138100256,astrocyte_2
3563,2787445900584100195,oligodendrocyte_progenitor_2
3564,2796212800882100197,DH_ex_Prkcg/Rxfp1
3565,2707604700387100023,oligodendrocyte_progenitor_2
3566,2796212800265100128,DH_in_Cdh3
3567,2656144900323100152,DH_ex_Reln/Nmur2
3568,2787445900229100208,MV_in_Sema5b
3569,2796212800207100138,astrocyte_1
